"mutual_BE_cases"
1.28144827126305
0.680738269413341
0.487739386963861
0.487509110583471
0.493505609133394
0.480432703267821
0.569582247823658
0.724477839954413
0.539566572923817
0.422873965764018
0.415156122641268
0.406611943021185
0.394230395794517
0.454042039437548
0.536050231426865
0.420905382307089
0.322682344023058
0.325424405577836
0.320810841321558
0.302350905038487
0.33206856572293
0.381953788113402
0.331744909627864
0.246801758641213
0.256976646644786
0.238938541450308
0.218425173615979
0.244677880372224
0.292474720432021
0.20720818936393
0.172493963840718
0.187806231273868
0.162671163393616
0.135381779681789
0.154525581763106
0.209918487063898
0.134534550346802
0.0996552245443056
0.0937435113948042
0.0913449483783735
0.0858611545332444
